,protid,P,S,C
614,x0614_X,77309,449973,43564
615,x0615_X,86017,479168,48093
616,x0616_X,90190,516846,50195
617,x0617_X,84267,466674,44745
618,x0618_X,83688,465990,48193
619,x0619_X,90740,495968,50048
620,x0620_X,93587,499494,50464
621,x0621_X,87165,473585,45901
622,x0622_X,87983,474526,48556
623,x0623_X,85695,485325,47808
624,x0624_X,91482,489609,48912
625,x0625_X,81506,453824,45173
626,x0626_X,89105,481883,50067
627,x0627_X,83148,465911,46627
628,x0628_X,84866,474686,47099
629,x0629_X,79883,450216,48251
630,x0630_X,90690,487954,49116
631,x0631_X,78301,458061,44141
632,x0632_X,91258,507908,52345
633,x0633_X,85445,477858,48868
634,x0634_X,80363,463440,47525
635,x0635_X,87322,474509,48129
636,x0636_X,82296,459242,47617
637,x0637_X,84026,461367,50293
638,x0638_X,89561,475180,48537
639,x0639_X,84019,472178,49353
640,x0640_X,76273,429340,44063
641,x0641_X,85379,477088,48598
642,x0642_X,80575,451407,46368
643,x0643_X,87820,476656,51019
644,x0644_X,75799,440220,43134
645,x0645_X,83147,457494,48514
646,x0646_X,81486,458962,47622
647,x0647_X,83692,450515,46296
648,x0648_X,86434,462452,47892
649,x0649_X,86575,475727,48763
650,x0650_X,84767,477201,47992
651,x0651_X,85264,467169,49820
652,x0652_X,82703,479368,47889
653,x0653_X,87642,482315,47759
654,x0654_X,87503,480675,49538
655,x0655_X,85383,453854,47749
656,x0656_X,86919,466268,46873
657,x0657_X,91923,483077,50521
658,x0658_X,87526,454435,47194
659,x0659_X,87154,484612,49289
660,x0660_X,88504,489793,49463
661,x0661_X,90395,497386,52365
662,x0662_X,92538,487704,52008
663,x0663_X,86679,475418,46759
664,x0664_X,87858,488050,50732
665,x0665_X,83598,471490,47165
666,x0666_X,84045,466101,47725
667,x0667_X,82550,451461,47570
668,x0668_X,78406,460424,45991
669,x0669_X,84476,454877,48717
670,x0670_X,82957,468884,46030
671,x0671_X,84933,471747,48870
672,x0672_X,84046,473794,49913
673,x0673_X,85224,441908,45853
674,x0674_X,88137,470269,49347
675,x0675_X,81169,437047,45175
676,x0676_X,85797,472194,48660
677,x0677_X,86436,482736,47433
678,x0678_X,76656,454052,45493
679,x0679_X,85310,477488,50480
680,x0680_X,93128,514429,53118
681,x0681_X,84413,491907,49201
682,x0682_X,86398,499362,48741
683,x0683_X,85362,512717,51151
684,x0684_X,86687,495856,49707
685,x0685_X,80878,469309,49873
686,x0686_X,89593,490385,51148
687,x0687_X,83693,472210,49647
688,x0688_X,85480,471084,48986
689,x0689_X,81972,463227,47217
690,x0690_X,89120,505548,53423
691,x0691_X,80907,467920,49044
692,x0692_X,81037,467708,46941
693,x0693_X,85104,459392,51190
694,x0694_X,88644,485459,52537
695,x0695_X,89122,501519,54039
696,x0696_X,82149,456361,48476
697,x0697_X,83980,492716,52185
698,x0698_X,85952,466188,50113
699,x0699_X,84949,463602,50414
700,x0700_X,79401,448623,50326
701,x0701_X,81628,467714,50718
702,x0702_X,83405,461897,50384
703,x0703_X,89173,465064,49114
704,x0704_X,80118,448927,48230
705,x0705_X,89681,461079,50396
706,x0706_X,77191,465597,49628
707,x0707_X,75605,468158,46478
708,x0708_X,75175,466190,45621
709,x0709_X,70248,444758,44147
710,x0710_X,79289,463605,49522
711,x0711_X,78071,472731,48163
