,protid,P,S,C
61,x0061_X,6852,45272,4492
62,x0062_X,6466,45704,5121
63,x0063_X,7370,51220,5313
64,x0064_X,6587,45133,4560
65,x0065_X,8419,56013,6068
66,x0066_X,6804,50493,5184
67,x0067_X,6450,47773,4430
68,x0068_X,7672,48453,4950
69,x0069_X,6620,50554,5307
70,x0070_X,7875,56163,5340
71,x0071_X,7205,48523,4650
72,x0072_X,7420,55933,4912
73,x0073_X,7030,46166,5457
74,x0074_X,7418,46732,5190
75,x0075_X,6640,48715,5023
76,x0076_X,7430,49370,5328
77,x0077_X,8201,58124,6446
78,x0078_X,8401,53653,6581
79,x0079_X,8150,50876,5954
80,x0080_X,8178,52038,5850
81,x0081_X,7871,54192,6572
